BASKET_NUM,COMMODITY
45269,BAKERY
36066,BAKERY
69403,HOUSEHOLD
13120,HOUSEHOLD
12038,HOUSEHOLD
18072,HOUSEHOLD
24918,HOUSEHOLD
44812,HOUSEHOLD
5646,HOUSEHOLD
79904,HOUSEHOLD
83802,HOUSEHOLD
676,HOUSEHOLD
54603,HOUSEHOLD
79195,HOUSEHOLD
49565,HOUSEHOLD
69403,HOUSEHOLD
13120,HOUSEHOLD
12038,HOUSEHOLD
18072,HOUSEHOLD
24918,HOUSEHOLD
44812,HOUSEHOLD
5646,HOUSEHOLD
79904,HOUSEHOLD
83802,HOUSEHOLD
676,HOUSEHOLD
54603,HOUSEHOLD
79195,HOUSEHOLD
49565,HOUSEHOLD
69403,DAIRY
7957,DAIRY
66423,DAIRY
60983,DAIRY
8362,DAIRY
14167,DAIRY
82545,DAIRY
41454,DAIRY
41453,DAIRY
29622,DAIRY
1379,DAIRY
73961,DAIRY
60906,DAIRY
3353,DAIRY
43854,DAIRY
31973,DAIRY
3958,DAIRY
55741,DAIRY
12075,DAIRY
18979,DAIRY
21275,DAIRY
76958,DAIRY
50069,DAIRY
15620,DAIRY
14303,DAIRY
17458,DAIRY
65804,DAIRY
82750,DAIRY
28731,DAIRY
23339,DAIRY
24773,DAIRY
8621,DAIRY
463,DAIRY
46371,DAIRY
42069,DAIRY
4223,DAIRY
26752,DAIRY
15975,DAIRY
80171,DAIRY
58659,DAIRY
84674,DAIRY
46356,DAIRY
19226,DAIRY
17504,DAIRY
32765,DAIRY
43993,DAIRY
63164,DAIRY
3722,DAIRY
21124,DAIRY
25320,DAIRY
8290,DAIRY
17965,DAIRY
76024,DAIRY
41255,DAIRY
67382,DAIRY
52443,DAIRY
45898,DAIRY
7833,DAIRY
18492,DAIRY
4376,DAIRY
7611,DAIRY
2894,DAIRY
51292,DAIRY
52159,DAIRY
76477,DAIRY
69671,DAIRY
6955,DAIRY
19847,DAIRY
22555,DAIRY
42363,DAIRY
2941,DAIRY
18711,DAIRY
74698,DAIRY
30082,DAIRY
79947,DAIRY
17560,DAIRY
27529,DAIRY
43401,DAIRY
10782,DAIRY
78394,DAIRY
64587,DAIRY
59032,DAIRY
16860,DAIRY
65788,DAIRY
13747,DAIRY
61550,DAIRY
49792,DAIRY
3375,DAIRY
27852,DAIRY
56008,DAIRY
51233,DAIRY
53779,DAIRY
39156,DAIRY
71891,DAIRY
21089,DAIRY
49992,DAIRY
18381,DAIRY
46185,DAIRY
46424,DAIRY
18296,DAIRY
51448,DAIRY
20465,DAIRY
43820,DAIRY
27425,DAIRY
16526,DAIRY
13667,DAIRY
25660,DAIRY
42619,DAIRY
20760,DAIRY
21894,DAIRY
18580,DAIRY
18309,DAIRY
42880,DAIRY
12022,DAIRY
42460,DAIRY
6144,DAIRY
78451,DAIRY
72018,DAIRY
25925,DAIRY
38253,DAIRY
49117,DAIRY
40747,DAIRY
42300,DAIRY
345,DAIRY
29303,DAIRY
20575,DAIRY
68740,DAIRY
37321,DAIRY
59290,DAIRY
13542,DAIRY
70466,DAIRY
73914,DAIRY
81397,DAIRY
26890,DAIRY
46652,DAIRY
35532,DAIRY
62351,DAIRY
37406,DAIRY
67860,DAIRY
73334,DAIRY
54557,DAIRY
52100,DAIRY
59624,DAIRY
68550,DAIRY
65192,DAIRY
44009,DAIRY
8424,DAIRY
57490,DAIRY
25048,DAIRY
1853,DAIRY
9523,DAIRY
59121,DAIRY
19307,DAIRY
74335,DAIRY
48929,DAIRY
40829,DAIRY
13329,DAIRY
14025,DAIRY
68752,DAIRY
77148,DAIRY
46818,DAIRY
65652,DAIRY
35582,DAIRY
10646,DAIRY
85235,DAIRY
52444,DAIRY
80849,DAIRY
37785,DAIRY
48186,DAIRY
21051,DAIRY
61666,DAIRY
70944,DAIRY
32037,DAIRY
17266,DAIRY
699,DAIRY
8090,DAIRY
5878,DAIRY
29116,DAIRY
25533,DAIRY
49402,DAIRY
62854,DAIRY
46667,DAIRY
81489,DAIRY
18123,DAIRY
36147,DAIRY
51329,DAIRY
17092,DAIRY
56913,DAIRY
21786,DAIRY
27652,DAIRY
60104,DAIRY
85097,DAIRY
33271,DAIRY
51984,DAIRY
61101,DAIRY
43202,DAIRY
56981,DAIRY
18789,DAIRY
46336,DAIRY
1440,DAIRY
6329,DAIRY
61903,DAIRY
13526,DAIRY
26840,DAIRY
77192,DAIRY
8163,DAIRY
21855,DAIRY
33082,DAIRY
68781,DAIRY
18685,DAIRY
19321,DAIRY
73273,DAIRY
5591,DAIRY
295,DAIRY
3800,DAIRY
3011,DAIRY
4800,DAIRY
60893,DAIRY
41484,DAIRY
28081,DAIRY
9959,DAIRY
9003,DAIRY
12988,DAIRY
77495,DAIRY
30226,DAIRY
73966,DAIRY
49639,DAIRY
38987,DAIRY
82535,DAIRY
41402,DAIRY
4516,DAIRY
7182,DAIRY
6385,DAIRY
36356,DAIRY
62823,DAIRY
2190,DAIRY
38139,DAIRY
22063,DAIRY
51659,DAIRY
58411,DAIRY
42336,DAIRY
70628,DAIRY
72069,DAIRY
7051,DAIRY
69687,DAIRY
33426,DAIRY
60003,DAIRY
12816,DAIRY
84239,DAIRY
48334,DAIRY
23738,DAIRY
73250,DAIRY
44135,DAIRY
81209,DAIRY
6877,DAIRY
26045,DAIRY
57639,DAIRY
50652,DAIRY
62430,DAIRY
68773,DAIRY
77285,DAIRY
64320,DAIRY
50764,DAIRY
30334,DAIRY
32882,DAIRY
21874,DAIRY
7330,DAIRY
49946,DAIRY
52169,DAIRY
63635,DAIRY
41712,DAIRY
53910,DAIRY
17769,DAIRY
71859,DAIRY
30157,DAIRY
60935,DAIRY
45663,DAIRY
29589,DAIRY
46153,DAIRY
22320,DAIRY
47084,DAIRY
18848,DAIRY
39266,DAIRY
79077,DAIRY
85308,DAIRY
16088,DAIRY
33919,DAIRY
76368,DAIRY
73211,DAIRY
77954,DAIRY
6984,DAIRY
70887,DAIRY
46211,DAIRY
18498,DAIRY
43918,DAIRY
72363,DAIRY
70420,DAIRY
333,DAIRY
80744,DAIRY
29450,DAIRY
75220,DAIRY
45268,DAIRY
46259,DAIRY
24964,DAIRY
6253,DAIRY
24879,DAIRY
53774,DAIRY
40605,DAIRY
84863,DAIRY
41872,DAIRY
58336,DAIRY
71414,DAIRY
53978,DAIRY
27316,DAIRY
43320,DAIRY
16386,DAIRY
21361,DAIRY
19028,DAIRY
44324,DAIRY
62313,DAIRY
63310,DAIRY
77548,DAIRY
73321,DAIRY
54559,DAIRY
59621,DAIRY
84118,DAIRY
70371,DAIRY
71387,DAIRY
16292,DAIRY
33005,DAIRY
13241,DAIRY
78926,DAIRY
15761,DAIRY
8219,DAIRY
74155,DAIRY
61700,DAIRY
33321,DAIRY
36075,DAIRY
27015,DAIRY
14402,DAIRY
45822,DAIRY
11851,DAIRY
68509,DAIRY
62950,DAIRY
16924,DAIRY
70823,DAIRY
25483,DAIRY
71501,DAIRY
28734,DAIRY
85227,DAIRY
60823,DAIRY
43480,DAIRY
73286,DAIRY
67421,DAIRY
70096,DAIRY
82816,DAIRY
36383,DAIRY
10438,DAIRY
63734,DAIRY
47697,DAIRY
10100,DAIRY
66986,DAIRY
7842,DAIRY
57559,DAIRY
65693,DAIRY
28590,DAIRY
26433,DAIRY
18836,DAIRY
16882,DAIRY
63558,DAIRY
37996,DAIRY
67005,DAIRY
37585,DAIRY
48564,DAIRY
40276,DAIRY
53708,DAIRY
46571,DAIRY
3884,DAIRY
6239,DAIRY
46482,DAIRY
13472,DAIRY
52072,DAIRY
63256,DAIRY
8057,DAIRY
72047,DAIRY
5908,DAIRY
71865,DAIRY
78134,DAIRY
66479,DAIRY
26736,DAIRY
55203,DAIRY
19246,DAIRY
80166,DAIRY
36161,DAIRY
35450,DAIRY
20043,DAIRY
25168,DAIRY
14078,DAIRY
43929,DAIRY
42873,DAIRY
14837,DAIRY
34624,DAIRY
69428,DAIRY
15836,DAIRY
42022,DAIRY
20614,DAIRY
24187,DAIRY
21751,DAIRY
68242,DAIRY
55943,DAIRY
82270,DAIRY
51895,DAIRY
5252,DAIRY
10443,DAIRY
5947,DAIRY
65386,DAIRY
58703,DAIRY
61510,DAIRY
46415,DAIRY
53770,DAIRY
83685,DAIRY
1352,DAIRY
45661,DAIRY
85091,DAIRY
66826,DAIRY
62382,DAIRY
9756,DAIRY
8066,DAIRY
80964,DAIRY
7328,DAIRY
78957,DAIRY
79911,DAIRY
71275,DAIRY
39943,DAIRY
83317,DAIRY
72525,DAIRY
81103,DAIRY
46435,DAIRY
85185,DAIRY
32771,DAIRY
72274,DAIRY
22817,DAIRY
35423,DAIRY
14476,DAIRY
7527,DAIRY
62980,DAIRY
67902,DAIRY
21373,DAIRY
77862,DAIRY
19040,DAIRY
81757,DAIRY
41504,DAIRY
17509,DAIRY
51707,DAIRY
73137,DAIRY
79181,DAIRY
34603,DAIRY
81829,DAIRY
60653,DAIRY
9727,DAIRY
80768,DAIRY
5987,DAIRY
48864,DAIRY
16031,DAIRY
64697,DAIRY
46230,DAIRY
12358,DAIRY
12328,DAIRY
58272,DAIRY
69344,DAIRY
72661,DAIRY
66332,DAIRY
20948,DAIRY
79546,DAIRY
82444,DAIRY
64978,DAIRY
71759,DAIRY
7092,DAIRY
68470,DAIRY
19241,DAIRY
33757,DAIRY
54624,DAIRY
45244,DAIRY
4860,DAIRY
43033,DAIRY
46382,DAIRY
79209,DAIRY
46805,DAIRY
9677,DAIRY
82369,DAIRY
48939,DAIRY
76018,DAIRY
19262,DAIRY
13341,DAIRY
30585,DAIRY
49809,DAIRY
78818,DAIRY
32198,DAIRY
39415,DAIRY
47174,DAIRY
6279,DAIRY
34000,DAIRY
61885,DAIRY
20204,DAIRY
28312,DAIRY
45104,DAIRY
61078,DAIRY
6547,DAIRY
46776,DAIRY
46586,DAIRY
68142,DAIRY
8224,DAIRY
46399,DAIRY
19592,DAIRY
66423,DAIRY
60983,DAIRY
8362,DAIRY
14167,DAIRY
69403,DAIRY
7957,DAIRY
82545,DAIRY
41454,DAIRY
41453,DAIRY
29622,DAIRY
1379,DAIRY
73961,DAIRY
60906,DAIRY
3353,DAIRY
43854,DAIRY
31973,DAIRY
3958,DAIRY
55741,DAIRY
12075,DAIRY
18979,DAIRY
21275,DAIRY
76958,DAIRY
50069,DAIRY
15620,DAIRY
14303,DAIRY
17458,DAIRY
65804,DAIRY
82750,DAIRY
28731,DAIRY
23339,DAIRY
24773,DAIRY
8621,DAIRY
463,DAIRY
46371,DAIRY
42069,DAIRY
4223,DAIRY
26752,DAIRY
15975,DAIRY
80171,DAIRY
58659,DAIRY
84674,DAIRY
46356,DAIRY
19226,DAIRY
17504,DAIRY
32765,DAIRY
43993,DAIRY
63164,DAIRY
3722,DAIRY
21124,DAIRY
25320,DAIRY
8290,DAIRY
17965,DAIRY
76024,DAIRY
41255,DAIRY
67382,DAIRY
52443,DAIRY
45898,DAIRY
7833,DAIRY
18492,DAIRY
4376,DAIRY
7611,DAIRY
2894,DAIRY
51292,DAIRY
52159,DAIRY
76477,DAIRY
69671,DAIRY
6955,DAIRY
19847,DAIRY
22555,DAIRY
42363,DAIRY
2941,DAIRY
18711,DAIRY
74698,DAIRY
30082,DAIRY
79947,DAIRY
17560,DAIRY
27529,DAIRY
43401,DAIRY
10782,DAIRY
78394,DAIRY
64587,DAIRY
59032,DAIRY
16860,DAIRY
65788,DAIRY
13747,DAIRY
61550,DAIRY
49792,DAIRY
3375,DAIRY
27852,DAIRY
56008,DAIRY
51233,DAIRY
53779,DAIRY
39156,DAIRY
71891,DAIRY
21089,DAIRY
49992,DAIRY
18381,DAIRY
46185,DAIRY
46424,DAIRY
18296,DAIRY
51448,DAIRY
20465,DAIRY
43820,DAIRY
27425,DAIRY
16526,DAIRY
13667,DAIRY
25660,DAIRY
42619,DAIRY
20760,DAIRY
21894,DAIRY
18580,DAIRY
18309,DAIRY
42880,DAIRY
12022,DAIRY
42460,DAIRY
6144,DAIRY
78451,DAIRY
72018,DAIRY
25925,DAIRY
38253,DAIRY
49117,DAIRY
40747,DAIRY
42300,DAIRY
345,DAIRY
29303,DAIRY
20575,DAIRY
68740,DAIRY
37321,DAIRY
59290,DAIRY
13542,DAIRY
70466,DAIRY
73914,DAIRY
81397,DAIRY
26890,DAIRY
46652,DAIRY
35532,DAIRY
62351,DAIRY
37406,DAIRY
67860,DAIRY
73334,DAIRY
54557,DAIRY
52100,DAIRY
59624,DAIRY
68550,DAIRY
65192,DAIRY
44009,DAIRY
8424,DAIRY
57490,DAIRY
25048,DAIRY
1853,DAIRY
9523,DAIRY
59121,DAIRY
19307,DAIRY
74335,DAIRY
48929,DAIRY
40829,DAIRY
13329,DAIRY
14025,DAIRY
68752,DAIRY
77148,DAIRY
46818,DAIRY
65652,DAIRY
35582,DAIRY
10646,DAIRY
85235,DAIRY
52444,DAIRY
80849,DAIRY
37785,DAIRY
48186,DAIRY
21051,DAIRY
61666,DAIRY
70944,DAIRY
32037,DAIRY
17266,DAIRY
699,DAIRY
8090,DAIRY
5878,DAIRY
29116,DAIRY
25533,DAIRY
49402,DAIRY
62854,DAIRY
46667,DAIRY
81489,DAIRY
18123,DAIRY
36147,DAIRY
51329,DAIRY
17092,DAIRY
56913,DAIRY
21786,DAIRY
27652,DAIRY
60104,DAIRY
85097,DAIRY
33271,DAIRY
51984,DAIRY
61101,DAIRY
43202,DAIRY
56981,DAIRY
18789,DAIRY
46336,DAIRY
1440,DAIRY
6329,DAIRY
61903,DAIRY
13526,DAIRY
26840,DAIRY
77192,DAIRY
8163,DAIRY
21855,DAIRY
33082,DAIRY
68781,DAIRY
18685,DAIRY
19321,DAIRY
73273,DAIRY
5591,DAIRY
295,DAIRY
3800,DAIRY
3011,DAIRY
4800,DAIRY
60893,DAIRY
41484,DAIRY
28081,DAIRY
9959,DAIRY
9003,DAIRY
12988,DAIRY
77495,DAIRY
30226,DAIRY
73966,DAIRY
49639,DAIRY
38987,DAIRY
82535,DAIRY
41402,DAIRY
4516,DAIRY
7182,DAIRY
6385,DAIRY
36356,DAIRY
62823,DAIRY
2190,DAIRY
38139,DAIRY
22063,DAIRY
51659,DAIRY
58411,DAIRY
42336,DAIRY
70628,DAIRY
72069,DAIRY
7051,DAIRY
69687,DAIRY
33426,DAIRY
60003,DAIRY
12816,DAIRY
84239,DAIRY
48334,DAIRY
23738,DAIRY
73250,DAIRY
44135,DAIRY
81209,DAIRY
6877,DAIRY
26045,DAIRY
57639,DAIRY
50652,DAIRY
62430,DAIRY
68773,DAIRY
77285,DAIRY
64320,DAIRY
50764,DAIRY
30334,DAIRY
32882,DAIRY
21874,DAIRY
7330,DAIRY
49946,DAIRY
52169,DAIRY
63635,DAIRY
41712,DAIRY
53910,DAIRY
17769,DAIRY
71859,DAIRY
30157,DAIRY
60935,DAIRY
45663,DAIRY
29589,DAIRY
46153,DAIRY
22320,DAIRY
47084,DAIRY
18848,DAIRY
39266,DAIRY
79077,DAIRY
85308,DAIRY
16088,DAIRY
33919,DAIRY
76368,DAIRY
73211,DAIRY
77954,DAIRY
6984,DAIRY
70887,DAIRY
46211,DAIRY
18498,DAIRY
43918,DAIRY
72363,DAIRY
70420,DAIRY
333,DAIRY
80744,DAIRY
29450,DAIRY
75220,DAIRY
45268,DAIRY
46259,DAIRY
24964,DAIRY
6253,DAIRY
24879,DAIRY
53774,DAIRY
40605,DAIRY
84863,DAIRY
41872,DAIRY
58336,DAIRY
71414,DAIRY
53978,DAIRY
27316,DAIRY
43320,DAIRY
16386,DAIRY
21361,DAIRY
19028,DAIRY
44324,DAIRY
62313,DAIRY
63310,DAIRY
77548,DAIRY
73321,DAIRY
54559,DAIRY
59621,DAIRY
84118,DAIRY
70371,DAIRY
71387,DAIRY
16292,DAIRY
33005,DAIRY
13241,DAIRY
78926,DAIRY
15761,DAIRY
8219,DAIRY
74155,DAIRY
61700,DAIRY
33321,DAIRY
36075,DAIRY
27015,DAIRY
14402,DAIRY
45822,DAIRY
11851,DAIRY
68509,DAIRY
62950,DAIRY
16924,DAIRY
70823,DAIRY
25483,DAIRY
71501,DAIRY
28734,DAIRY
85227,DAIRY
60823,DAIRY
43480,DAIRY
73286,DAIRY
67421,DAIRY
70096,DAIRY
82816,DAIRY
36383,DAIRY
10438,DAIRY
63734,DAIRY
47697,DAIRY
10100,DAIRY
66986,DAIRY
7842,DAIRY
57559,DAIRY
65693,DAIRY
28590,DAIRY
26433,DAIRY
18836,DAIRY
16882,DAIRY
63558,DAIRY
37996,DAIRY
67005,DAIRY
37585,DAIRY
48564,DAIRY
40276,DAIRY
53708,DAIRY
46571,DAIRY
3884,DAIRY
6239,DAIRY
46482,DAIRY
13472,DAIRY
52072,DAIRY
63256,DAIRY
8057,DAIRY
72047,DAIRY
5908,DAIRY
71865,DAIRY
78134,DAIRY
66479,DAIRY
26736,DAIRY
55203,DAIRY
19246,DAIRY
80166,DAIRY
36161,DAIRY
35450,DAIRY
20043,DAIRY
25168,DAIRY
14078,DAIRY
43929,DAIRY
42873,DAIRY
14837,DAIRY
34624,DAIRY
69428,DAIRY
15836,DAIRY
42022,DAIRY
20614,DAIRY
24187,DAIRY
21751,DAIRY
68242,DAIRY
55943,DAIRY
82270,DAIRY
51895,DAIRY
5252,DAIRY
10443,DAIRY
5947,DAIRY
65386,DAIRY
58703,DAIRY
61510,DAIRY
46415,DAIRY
53770,DAIRY
83685,DAIRY
1352,DAIRY
45661,DAIRY
85091,DAIRY
66826,DAIRY
62382,DAIRY
9756,DAIRY
8066,DAIRY
80964,DAIRY
7328,DAIRY
78957,DAIRY
79911,DAIRY
71275,DAIRY
39943,DAIRY
83317,DAIRY
72525,DAIRY
81103,DAIRY
46435,DAIRY
85185,DAIRY
32771,DAIRY
72274,DAIRY
22817,DAIRY
35423,DAIRY
14476,DAIRY
7527,DAIRY
62980,DAIRY
67902,DAIRY
21373,DAIRY
77862,DAIRY
19040,DAIRY
81757,DAIRY
41504,DAIRY
17509,DAIRY
51707,DAIRY
73137,DAIRY
79181,DAIRY
34603,DAIRY
81829,DAIRY
60653,DAIRY
9727,DAIRY
80768,DAIRY
5987,DAIRY
48864,DAIRY
16031,DAIRY
64697,DAIRY
46230,DAIRY
12358,DAIRY
12328,DAIRY
58272,DAIRY
69344,DAIRY
72661,DAIRY
66332,DAIRY
20948,DAIRY
79546,DAIRY
82444,DAIRY
64978,DAIRY
71759,DAIRY
7092,DAIRY
68470,DAIRY
19241,DAIRY
33757,DAIRY
54624,DAIRY
45244,DAIRY
4860,DAIRY
43033,DAIRY
46382,DAIRY
79209,DAIRY
46805,DAIRY
9677,DAIRY
82369,DAIRY
48939,DAIRY
76018,DAIRY
19262,DAIRY
13341,DAIRY
30585,DAIRY
49809,DAIRY
78818,DAIRY
32198,DAIRY
39415,DAIRY
47174,DAIRY
6279,DAIRY
34000,DAIRY
61885,DAIRY
20204,DAIRY
28312,DAIRY
45104,DAIRY
61078,DAIRY
6547,DAIRY
46776,DAIRY
46586,DAIRY
68142,DAIRY
8224,DAIRY
46399,DAIRY
19592,DAIRY
69403,GROCERY STAPLE
6874,GROCERY STAPLE
54152,GROCERY STAPLE
70865,GROCERY STAPLE
16589,GROCERY STAPLE
52235,GROCERY STAPLE
80347,GROCERY STAPLE
77847,GROCERY STAPLE
81992,GROCERY STAPLE
21683,GROCERY STAPLE
19234,GROCERY STAPLE
6481,GROCERY STAPLE
15342,GROCERY STAPLE
7507,GROCERY STAPLE
43253,GROCERY STAPLE
14436,GROCERY STAPLE
67790,GROCERY STAPLE
59568,GROCERY STAPLE
63610,GROCERY STAPLE
58472,GROCERY STAPLE
24794,GROCERY STAPLE
72649,GROCERY STAPLE
50629,GROCERY STAPLE
70575,GROCERY STAPLE
60180,GROCERY STAPLE
75308,GROCERY STAPLE
40621,GROCERY STAPLE
20284,GROCERY STAPLE
9341,GROCERY STAPLE
19163,GROCERY STAPLE
64844,GROCERY STAPLE
22058,GROCERY STAPLE
55541,GROCERY STAPLE
47651,GROCERY STAPLE
35451,GROCERY STAPLE
83595,GROCERY STAPLE
71899,GROCERY STAPLE
84542,GROCERY STAPLE
79986,GROCERY STAPLE
27562,GROCERY STAPLE
23901,GROCERY STAPLE
76129,GROCERY STAPLE
18468,GROCERY STAPLE
52721,GROCERY STAPLE
78682,GROCERY STAPLE
24802,GROCERY STAPLE
70986,GROCERY STAPLE
19377,GROCERY STAPLE
6787,GROCERY STAPLE
64922,GROCERY STAPLE
62057,GROCERY STAPLE
16047,GROCERY STAPLE
590,GROCERY STAPLE
31215,GROCERY STAPLE
81066,GROCERY STAPLE
42397,GROCERY STAPLE
12741,GROCERY STAPLE
72990,GROCERY STAPLE
45959,GROCERY STAPLE
70004,GROCERY STAPLE
20652,GROCERY STAPLE
58424,GROCERY STAPLE
80276,GROCERY STAPLE
16839,GROCERY STAPLE
54425,GROCERY STAPLE
75512,GROCERY STAPLE
76684,GROCERY STAPLE
69520,GROCERY STAPLE
47100,GROCERY STAPLE
16700,GROCERY STAPLE
25054,GROCERY STAPLE
53624,GROCERY STAPLE
35911,GROCERY STAPLE
77043,GROCERY STAPLE
65198,GROCERY STAPLE
62487,GROCERY STAPLE
41054,GROCERY STAPLE
57846,GROCERY STAPLE
73902,GROCERY STAPLE
13940,GROCERY STAPLE
59858,GROCERY STAPLE
65249,GROCERY STAPLE
71557,GROCERY STAPLE
35285,GROCERY STAPLE
27867,GROCERY STAPLE
5243,GROCERY STAPLE
22982,GROCERY STAPLE
57706,GROCERY STAPLE
64496,GROCERY STAPLE
79051,GROCERY STAPLE
68581,GROCERY STAPLE
52487,GROCERY STAPLE
15234,GROCERY STAPLE
61953,GROCERY STAPLE
74087,GROCERY STAPLE
82780,GROCERY STAPLE
43608,GROCERY STAPLE
1798,GROCERY STAPLE
76232,GROCERY STAPLE
66076,GROCERY STAPLE
13365,GROCERY STAPLE
55191,GROCERY STAPLE
48450,GROCERY STAPLE
55552,GROCERY STAPLE
39016,GROCERY STAPLE
1309,GROCERY STAPLE
40301,GROCERY STAPLE
68438,GROCERY STAPLE
38205,GROCERY STAPLE
11936,GROCERY STAPLE
9589,GROCERY STAPLE
12449,GROCERY STAPLE
62555,GROCERY STAPLE
53561,GROCERY STAPLE
74565,GROCERY STAPLE
57236,GROCERY STAPLE
5382,GROCERY STAPLE
15038,GROCERY STAPLE
76942,GROCERY STAPLE
14900,GROCERY STAPLE
60662,GROCERY STAPLE
79598,GROCERY STAPLE
24621,GROCERY STAPLE
16512,GROCERY STAPLE
14578,GROCERY STAPLE
11404,GROCERY STAPLE
9334,GROCERY STAPLE
2324,GROCERY STAPLE
62558,GROCERY STAPLE
61856,GROCERY STAPLE
29888,GROCERY STAPLE
85136,GROCERY STAPLE
81036,GROCERY STAPLE
20902,GROCERY STAPLE
54961,GROCERY STAPLE
70011,GROCERY STAPLE
47396,GROCERY STAPLE
53623,GROCERY STAPLE
7351,GROCERY STAPLE
67990,GROCERY STAPLE
10983,GROCERY STAPLE
3962,GROCERY STAPLE
59711,GROCERY STAPLE
13338,GROCERY STAPLE
20592,GROCERY STAPLE
69331,GROCERY STAPLE
13979,GROCERY STAPLE
57125,GROCERY STAPLE
68993,GROCERY STAPLE
66300,GROCERY STAPLE
58906,GROCERY STAPLE
34824,GROCERY STAPLE
18717,GROCERY STAPLE
39903,GROCERY STAPLE
74439,GROCERY STAPLE
61125,GROCERY STAPLE
68549,GROCERY STAPLE
6708,GROCERY STAPLE
23784,GROCERY STAPLE
69403,GROCERY STAPLE
6874,GROCERY STAPLE
54152,GROCERY STAPLE
70865,GROCERY STAPLE
16589,GROCERY STAPLE
52235,GROCERY STAPLE
80347,GROCERY STAPLE
77847,GROCERY STAPLE
81992,GROCERY STAPLE
21683,GROCERY STAPLE
19234,GROCERY STAPLE
6481,GROCERY STAPLE
15342,GROCERY STAPLE
7507,GROCERY STAPLE
43253,GROCERY STAPLE
14436,GROCERY STAPLE
67790,GROCERY STAPLE
59568,GROCERY STAPLE
63610,GROCERY STAPLE
58472,GROCERY STAPLE
24794,GROCERY STAPLE
72649,GROCERY STAPLE
50629,GROCERY STAPLE
70575,GROCERY STAPLE
60180,GROCERY STAPLE
75308,GROCERY STAPLE
40621,GROCERY STAPLE
20284,GROCERY STAPLE
9341,GROCERY STAPLE
19163,GROCERY STAPLE
64844,GROCERY STAPLE
22058,GROCERY STAPLE
55541,GROCERY STAPLE
47651,GROCERY STAPLE
35451,GROCERY STAPLE
83595,GROCERY STAPLE
71899,GROCERY STAPLE
84542,GROCERY STAPLE
79986,GROCERY STAPLE
27562,GROCERY STAPLE
23901,GROCERY STAPLE
76129,GROCERY STAPLE
18468,GROCERY STAPLE
52721,GROCERY STAPLE
78682,GROCERY STAPLE
24802,GROCERY STAPLE
70986,GROCERY STAPLE
19377,GROCERY STAPLE
6787,GROCERY STAPLE
64922,GROCERY STAPLE
62057,GROCERY STAPLE
16047,GROCERY STAPLE
590,GROCERY STAPLE
31215,GROCERY STAPLE
81066,GROCERY STAPLE
42397,GROCERY STAPLE
12741,GROCERY STAPLE
72990,GROCERY STAPLE
45959,GROCERY STAPLE
70004,GROCERY STAPLE
20652,GROCERY STAPLE
58424,GROCERY STAPLE
80276,GROCERY STAPLE
16839,GROCERY STAPLE
54425,GROCERY STAPLE
75512,GROCERY STAPLE
76684,GROCERY STAPLE
69520,GROCERY STAPLE
47100,GROCERY STAPLE
16700,GROCERY STAPLE
25054,GROCERY STAPLE
53624,GROCERY STAPLE
35911,GROCERY STAPLE
77043,GROCERY STAPLE
65198,GROCERY STAPLE
62487,GROCERY STAPLE
41054,GROCERY STAPLE
57846,GROCERY STAPLE
73902,GROCERY STAPLE
13940,GROCERY STAPLE
59858,GROCERY STAPLE
65249,GROCERY STAPLE
71557,GROCERY STAPLE
35285,GROCERY STAPLE
27867,GROCERY STAPLE
5243,GROCERY STAPLE
22982,GROCERY STAPLE
57706,GROCERY STAPLE
64496,GROCERY STAPLE
79051,GROCERY STAPLE
68581,GROCERY STAPLE
52487,GROCERY STAPLE
15234,GROCERY STAPLE
61953,GROCERY STAPLE
74087,GROCERY STAPLE
82780,GROCERY STAPLE
43608,GROCERY STAPLE
1798,GROCERY STAPLE
76232,GROCERY STAPLE
66076,GROCERY STAPLE
13365,GROCERY STAPLE
55191,GROCERY STAPLE
48450,GROCERY STAPLE
55552,GROCERY STAPLE
39016,GROCERY STAPLE
1309,GROCERY STAPLE
40301,GROCERY STAPLE
68438,GROCERY STAPLE
38205,GROCERY STAPLE
11936,GROCERY STAPLE
9589,GROCERY STAPLE
12449,GROCERY STAPLE
62555,GROCERY STAPLE
53561,GROCERY STAPLE
74565,GROCERY STAPLE
57236,GROCERY STAPLE
5382,GROCERY STAPLE
15038,GROCERY STAPLE
76942,GROCERY STAPLE
14900,GROCERY STAPLE
60662,GROCERY STAPLE
79598,GROCERY STAPLE
24621,GROCERY STAPLE
16512,GROCERY STAPLE
14578,GROCERY STAPLE
11404,GROCERY STAPLE
9334,GROCERY STAPLE
2324,GROCERY STAPLE
62558,GROCERY STAPLE
61856,GROCERY STAPLE
29888,GROCERY STAPLE
85136,GROCERY STAPLE
81036,GROCERY STAPLE
20902,GROCERY STAPLE
54961,GROCERY STAPLE
70011,GROCERY STAPLE
47396,GROCERY STAPLE
53623,GROCERY STAPLE
7351,GROCERY STAPLE
67990,GROCERY STAPLE
10983,GROCERY STAPLE
3962,GROCERY STAPLE
59711,GROCERY STAPLE
13338,GROCERY STAPLE
20592,GROCERY STAPLE
69331,GROCERY STAPLE
13979,GROCERY STAPLE
57125,GROCERY STAPLE
68993,GROCERY STAPLE
66300,GROCERY STAPLE
58906,GROCERY STAPLE
34824,GROCERY STAPLE
18717,GROCERY STAPLE
39903,GROCERY STAPLE
